id,latitude,longitude,start_datetime,duration_minutes,priority,requires_road_closure,police_station,event_type,event_cause,zone,corridor,veh_type,hour_of_day,day_of_week,is_weekend,month,time_window,is_peak_hour,is_corridor_road,corridor_event_share,cause_historical_high_rate,target_priority,target_road_closure
FKID001508,12.99608379,77.66816426,2024-02-18 05:44:10.693000+00:00,10.619932433333334,High,False,Mahadevapura,unplanned,vehicle_breakdown,Unknown,ORR North 1,bmtc_bus,11,6,1,2,morning_peak,1,1,0.034007695171900214,0.6623004502660663,1,0
FKID001509,12.9464047,77.5259337,2024-02-18 04:05:57.660659+00:00,,High,False,Byatarayanapura,unplanned,accident,Unknown,Mysore Road,not_applicable,9,6,1,2,morning_peak,1,1,0.09035621198957429,0.4602739726027397,1,0
FKID001510,13.0197797,77.7096412,2024-02-18 02:39:38.938000+00:00,,Low,True,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,8,6,1,2,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,1
FKID001511,12.9988074,77.5838436,2024-02-18 03:07:56.010000+00:00,,High,False,Sadashivanagar,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,others,8,6,1,2,morning_peak,1,1,0.07533821521658185,0.6623004502660663,1,0
FKID001512,13.0079815,77.662382,2024-03-15 19:22:22.680000+00:00,130.6786535,High,True,Banaswadi,unplanned,vehicle_breakdown,Unknown,ORR North 1,heavy_vehicle,0,5,1,3,night,0,1,0.034007695171900214,0.6623004502660663,1,1
FKID001513,12.9776567,77.607175,2024-02-18 05:26:16.495000+00:00,,High,False,Shivajinagar,unplanned,vehicle_breakdown,Unknown,Old Madras Road,lcv,10,6,1,2,morning_peak,1,1,0.03189772868313268,0.6623004502660663,1,0
FKID001514,12.9753151,77.6256446,2024-02-18 06:45:19.419000+00:00,,High,False,Halasur,unplanned,pot_holes,Unknown,Old Madras Road,not_applicable,12,6,1,2,off_peak,0,1,0.03189772868313268,0.5567970204841713,1,0
FKID001515,13.2573277,77.7127752,2024-03-15 19:50:48.655000+00:00,,Low,False,Devanahalli Airport,unplanned,vehicle_breakdown,Unknown,Non-corridor,lcv,1,5,1,3,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001516,13.069294,77.6199559,2024-02-18 06:06:13.839000+00:00,,Low,False,Hennuru,unplanned,vehicle_breakdown,Unknown,Non-corridor,heavy_vehicle,11,6,1,2,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID001517,12.9663406,77.6070882,2024-03-15 20:02:43.648000+00:00,,High,True,Ashok Nagar,unplanned,others,Unknown,Mysore Road,not_applicable,1,5,1,3,night,0,1,0.09035621198957429,0.5959119496855346,1,1
FKID001518,12.9771363,77.60867,2024-02-18 07:27:23.329000+00:00,,High,False,Shivajinagar,unplanned,construction,Unknown,Old Madras Road,not_applicable,12,6,1,2,off_peak,0,1,0.03189772868313268,0.6438356164383562,1,0
FKID001519,13.0017102,77.5836286,2024-02-18 08:54:43.804000+00:00,8.213493783333332,High,False,Sadashivanagar,unplanned,others,Unknown,Bellary Road 1,not_applicable,14,6,1,2,off_peak,0,1,0.07533821521658185,0.5959119496855346,1,0
FKID001520,13.0514402,77.5391192,2024-03-15 20:27:14.925000+00:00,48.916281016666666,Low,False,Jalahalli,unplanned,tree_fall,Unknown,Non-corridor,not_applicable,1,5,1,3,night,0,0,0.38029043068139506,0.3274647887323944,0,0
FKID001521,13.0431583,77.551585,2024-03-15 20:21:23.882000+00:00,,High,False,Jalahalli,unplanned,vehicle_breakdown,Unknown,ORR North 2,lcv,1,5,1,3,night,0,1,0.029167183815315873,0.6623004502660663,1,0
FKID001522,13.0161243,77.7092002,2024-02-18 08:03:00.968000+00:00,,Low,True,K.R. Pura,unplanned,road_conditions,Unknown,Non-corridor,not_applicable,13,6,1,2,off_peak,0,0,0.38029043068139506,0.5470588235294118,0,1
FKID001523,12.9695275,77.7009274,2024-03-15 20:51:42.285000+00:00,,High,False,HAL Old Airport,planned,construction,Unknown,ORR East 2,not_applicable,2,5,1,3,night,0,1,0.022713168673203426,0.6438356164383562,1,0
FKID001524,12.9529092,77.5375841,2024-02-18 08:42:05.198000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,West of Chord Road,lcv,14,6,1,2,off_peak,0,1,0.021347896239295023,0.6623004502660663,1,0
FKID001525,13.0131433,77.5543167,2024-03-15 20:07:45.801000+00:00,,High,False,Malleshwaram,unplanned,pot_holes,Unknown,West of Chord Road,not_applicable,1,5,1,3,night,0,1,0.021347896239295023,0.5567970204841713,1,0
FKID001526,12.9837639,77.6397066,2024-02-18 09:05:24.397000+00:00,,High,False,Jeevanbheemanagar,unplanned,vehicle_breakdown,Unknown,Old Madras Road,truck,14,6,1,2,off_peak,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID001527,13.0659031,77.5930966,2024-02-18 06:58:12.886000+00:00,,High,False,Kodigehalli,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,truck,12,6,1,2,off_peak,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID001528,13.0223895,77.5846407,2024-02-18 07:20:45.447000+00:00,,High,False,R.T. Nagar,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,ksrtc_bus,12,6,1,2,off_peak,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID001529,13.0223047,77.5846483,2024-02-18 07:22:28.530000+00:00,,High,False,R.T. Nagar,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,ksrtc_bus,12,6,1,2,off_peak,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID001530,13.0852483,77.5535017,2024-03-15 20:51:48.132000+00:00,136.8639617,Low,False,Yelahanka,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,2,5,1,3,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001531,13.0983107,77.5988056,2024-02-18 19:33:37.001000+00:00,,High,False,Yelahanka,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,private_car,1,0,0,2,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID001532,13.0453082,77.5083309,2024-03-15 18:36:38.325000+00:00,,High,False,Chikkabanavara,unplanned,vehicle_breakdown,Unknown,Tumkur Road,heavy_vehicle,0,5,1,3,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID001533,13.0455943,77.5070291,2024-03-15 18:45:43.464000+00:00,,High,False,Chikkabanavara,unplanned,vehicle_breakdown,Unknown,Tumkur Road,bmtc_bus,0,5,1,3,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID001534,12.9144561,77.5999649,2024-02-18 20:19:42.004000+00:00,64.36110058333334,High,False,Mico Layout,unplanned,vehicle_breakdown,Unknown,Bannerghata Road,lcv,1,0,0,2,night,0,1,0.025816060568449796,0.6623004502660663,1,0
FKID001535,12.9984315,77.5844271,2024-02-18 19:17:54.527000+00:00,,High,False,Sadashivanagar,unplanned,others,Unknown,Bellary Road 1,not_applicable,0,0,0,2,night,0,1,0.07533821521658185,0.5959119496855346,1,0
FKID001536,12.91700531,77.67319232,2024-02-18 18:58:21.829000+00:00,33.71126616666667,Low,False,Bellandur,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,0,0,0,2,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001537,13.0973785,77.5981659,2024-03-15 18:58:03.760000+00:00,,High,False,Yelahanka,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,lcv,0,5,1,3,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID001538,12.9529706,77.5413433,2024-02-18 20:17:08.293000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,Mysore Road,auto,1,0,0,2,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID001539,12.9166816,77.595007,2024-03-15 21:18:02.873000+00:00,,Low,False,J.P. Nagar,unplanned,pot_holes,Unknown,Non-corridor,not_applicable,2,5,1,3,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID001540,12.916738,77.5950034,2024-03-15 21:19:06.219000+00:00,,Low,False,Jayanagara,unplanned,pot_holes,Unknown,Non-corridor,not_applicable,2,5,1,3,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID001541,12.9768344,77.5861655,2024-03-15 21:34:35.014000+00:00,,Low,False,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,3,5,1,3,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001542,13.0111237,77.5837318,2024-03-15 19:54:02.998000+00:00,,High,False,Sadashivanagar,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,lcv,1,5,1,3,night,0,1,0.07533821521658185,0.6623004502660663,1,0
FKID001543,13.1038182,77.6007158,2024-03-15 22:35:27.470000+00:00,9.070594583333333,High,False,Yelahanka,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,heavy_vehicle,4,5,1,3,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID001544,12.9103918,77.6269289,2024-03-15 19:42:05.918000+00:00,,High,False,HSR Layout,unplanned,vehicle_breakdown,Unknown,Hosur Road,private_bus,1,5,1,3,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID001545,12.9889182,77.498997,2024-03-15 20:58:57.286000+00:00,,High,False,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,others,2,5,1,3,night,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID001546,13.0010702,77.6120005,2024-03-15 22:49:11.019000+00:00,,Low,False,Pulikeshinagar(F.Town),unplanned,water_logging,Unknown,Non-corridor,not_applicable,4,5,1,3,night,0,0,0.38029043068139506,0.5917030567685589,0,0
FKID001547,12.958647,77.5552335,2024-03-15 23:00:51.904000+00:00,41.391337183333334,High,False,Chamarajpet,unplanned,vehicle_breakdown,Unknown,Mysore Road,heavy_vehicle,4,5,1,3,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID001548,12.9460623,77.4960791,2024-03-15 22:35:58.122000+00:00,126.48344196666667,Low,False,Jnanabharathi,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,4,5,1,3,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001549,13.0345744,77.529696,2024-03-15 21:45:25.252000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,Unknown,Tumkur Road,heavy_vehicle,3,5,1,3,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID001550,12.9827523,77.574609,2024-02-18 22:35:35.912000+00:00,,Low,False,Sheshadripuram,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,4,0,0,2,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001551,12.9982804,77.6634974,2024-02-19 00:37:16.067000+00:00,102.31517605,High,False,Banaswadi,unplanned,vehicle_breakdown,Unknown,ORR North 1,bmtc_bus,6,0,0,2,off_peak,0,1,0.034007695171900214,0.6623004502660663,1,0
FKID001552,12.9756417,77.5357675,2024-02-18 22:01:00.066000+00:00,,Low,False,Vijayanagara,unplanned,pot_holes,Unknown,Non-corridor,not_applicable,3,0,0,2,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID001553,12.9390955,77.747372,2024-02-18 23:14:01.073000+00:00,,Low,False,Whitefield,unplanned,congestion,Unknown,Non-corridor,not_applicable,4,0,0,2,night,0,0,0.38029043068139506,0.6911764705882353,0,0
FKID001554,12.9814826,77.5870684,2024-02-19 00:01:28.781000+00:00,,Low,False,Cubbon Park,unplanned,vehicle_breakdown,Unknown,Non-corridor,ksrtc_bus,5,0,0,2,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001555,12.9661888,77.5868203,2024-02-18 21:07:47.555000+00:00,,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Mysore Road,bmtc_bus,2,0,0,2,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID001556,13.013796,77.5304516,2024-03-15 21:50:46.370000+00:00,,Low,False,Rajajinagar,unplanned,vehicle_breakdown,Unknown,Non-corridor,heavy_vehicle,3,5,1,3,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001557,13.1328612,77.6158545,2024-02-19 00:27:13.536000+00:00,,High,False,Yelahanka,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,taxi,5,0,0,2,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID001558,12.94561,77.4956717,2024-02-19 00:41:48.510000+00:00,41.372690049999996,Low,False,Jnanabharathi,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,6,0,0,2,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001559,12.9890857,77.5078147,2024-03-16 01:16:51.111000+00:00,17.968402516666668,High,False,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,bmtc_bus,6,5,1,3,off_peak,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID001560,12.9888489,77.5081285,2024-03-16 01:15:37.317000+00:00,21.802958333333333,High,False,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,bmtc_bus,6,5,1,3,off_peak,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID001561,12.9842561,77.5971135,2024-02-19 02:21:06.218000+00:00,,High,False,Cubbon Park,unplanned,vehicle_breakdown,Unknown,CBD 2,bmtc_bus,7,0,0,2,off_peak,0,1,0.01216333622936577,0.6623004502660663,1,0
FKID001562,12.9779004,77.5490792,2024-02-19 02:02:50.626000+00:00,,High,False,Magadi Road,unplanned,vehicle_breakdown,Unknown,West of Chord Road,bmtc_bus,7,0,0,2,off_peak,0,1,0.021347896239295023,0.6623004502660663,1,0
FKID001563,13.0203275,77.7095321,2024-02-19 00:34:05.928000+00:00,,Low,False,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,ksrtc_bus,6,0,0,2,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001564,12.98872,77.508568,2024-03-16 02:00:18.474000+00:00,23.663874933333332,High,False,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,ksrtc_bus,7,5,1,3,off_peak,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID001565,12.9591821,77.5556361,2024-02-19 03:17:27.345000+00:00,75.36809358333333,High,False,Chamarajpet,unplanned,vehicle_breakdown,Unknown,Mysore Road,others,8,0,0,2,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID001566,12.9529814,77.541538,2024-03-16 02:09:44.491000+00:00,58.13958933333333,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,Mysore Road,lcv,7,5,1,3,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID001567,12.9889692,77.50772,2024-03-16 02:01:35.969000+00:00,79.74376296666667,High,True,Kamakshipalya,unplanned,vehicle_breakdown,Unknown,Magadi Road,lcv,7,5,1,3,off_peak,0,1,0.030160109221794712,0.6623004502660663,1,1
FKID001568,12.9658196,77.5954635,2024-02-19 03:20:14.973000+00:00,94.79220713333333,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Unknown,Mysore Road,others,8,0,0,2,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID001569,12.968919,77.570226,2024-02-19 05:39:19.963000+00:00,,Low,False,Chamarajpet,unplanned,procession,Unknown,Non-corridor,not_applicable,11,0,0,2,morning_peak,1,0,0.38029043068139506,0.2878787878787879,0,0
FKID001570,12.9598662,77.5743609,2024-02-19 06:05:28.790000+00:00,25.561851433333334,Low,False,V.V.Puram (C.Pet),unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,11,0,0,2,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID001571,12.9602988,77.5049763,2024-03-16 02:40:25.936000+00:00,161.71242263333335,Low,False,Jnanabharathi,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,8,5,1,3,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID001572,12.9670926,77.5041168,2024-02-19 06:41:01.401000+00:00,6.989937633333333,Low,False,Jnanabharathi,unplanned,others,Unknown,Non-corridor,not_applicable,12,0,0,2,off_peak,0,0,0.38029043068139506,0.5959119496855346,0,0
FKID001574,13.0427021,77.5902017,2024-02-19 04:55:02.154000+00:00,,High,False,Kodigehalli,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,private_car,10,0,0,2,morning_peak,1,1,0.07533821521658185,0.6623004502660663,1,0
FKID001575,13.015908,77.5610463,2024-02-19 08:39:50.597000+00:00,50.01750633333334,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,Unknown,Tumkur Road,bmtc_bus,14,0,0,2,off_peak,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID001576,13.0154652,77.7010932,2024-02-19 08:06:28.589000+00:00,,Low,False,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,private_car,13,0,0,2,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001577,12.9243827,77.6178836,2024-02-19 10:07:20.379000+00:00,68.04666115,High,False,Madiwala,unplanned,vehicle_breakdown,Unknown,Hosur Road,truck,15,0,0,2,off_peak,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID001579,13.0005836,77.5839635,2024-03-16 03:45:14.213000+00:00,,High,False,Sadashivanagar,unplanned,others,Unknown,Bellary Road 1,not_applicable,9,5,1,3,morning_peak,1,1,0.07533821521658185,0.5959119496855346,1,0
FKID001580,13.0083147,77.6939011,2024-02-19 15:51:14.344000+00:00,,Low,False,K.R. Pura,unplanned,vehicle_breakdown,Unknown,Non-corridor,lcv,21,0,0,2,evening_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID001582,13.0396849,77.5893608,2024-02-19 04:41:04.716000+00:00,,High,False,Kodigehalli,unplanned,vehicle_breakdown,Unknown,Bellary Road 1,lcv,10,0,0,2,morning_peak,1,1,0.07533821521658185,0.6623004502660663,1,0
FKID001583,12.9421872,77.7463095,2024-03-16 04:06:16.313000+00:00,,Low,False,Whitefield,unplanned,construction,Unknown,Non-corridor,not_applicable,9,5,1,3,morning_peak,1,0,0.38029043068139506,0.6438356164383562,0,0
FKID001584,12.8876902,77.5819406,2024-02-19 18:31:50.228000+00:00,,Low,True,Thalagattapura,unplanned,tree_fall,Unknown,Non-corridor,not_applicable,0,1,0,2,night,0,0,0.38029043068139506,0.3274647887323944,0,1
FKID001585,12.9804152,77.5721511,2024-02-19 19:36:00.476000+00:00,,Low,False,Sheshadripuram,unplanned,others,Unknown,Non-corridor,not_applicable,1,1,0,2,night,0,0,0.38029043068139506,0.5959119496855346,0,0
FKID001586,13.0436169,77.5531968,2024-02-19 18:34:04.082000+00:00,93.07605395,High,False,Jalahalli,unplanned,vehicle_breakdown,Unknown,ORR North 2,heavy_vehicle,0,1,0,2,night,0,1,0.029167183815315873,0.6623004502660663,1,0
FKID001587,12.9386404,77.5983956,2024-02-19 20:03:45.404000+00:00,5.5782576666666674,Low,False,Wilson Garden,unplanned,vehicle_breakdown,Unknown,Non-corridor,others,1,1,0,2,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001588,12.8838862,77.6434895,2024-02-19 20:05:21.343000+00:00,13.4008989,High,False,Electronic City,unplanned,vehicle_breakdown,Unknown,Hosur Road,lcv,1,1,0,2,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID001589,12.9381961,77.5221042,2024-02-19 19:00:52.282000+00:00,90.53504385,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,Mysore Road,bmtc_bus,0,1,0,2,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID001590,13.1426785,77.6177456,2024-02-19 18:53:14.094000+00:00,,High,False,Chikkajala,unplanned,vehicle_breakdown,Unknown,Bellary Road 2,heavy_vehicle,0,1,0,2,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID001591,13.0877833,77.5955317,2024-02-19 18:57:43.152000+00:00,,High,False,Yelahanka,unplanned,others,Unknown,Bellary Road 2,not_applicable,0,1,0,2,night,0,1,0.04703984113193496,0.5959119496855346,1,0
FKID001592,12.916735,77.5950683,2023-11-13 21:43:50.334000+00:00,,Low,False,Jayanagara,unplanned,pot_holes,South Zone 1,Non-corridor,not_applicable,3,1,0,11,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID001593,12.9575903,77.605919,2024-02-19 20:07:23.936000+00:00,,High,False,Ashok Nagar,unplanned,water_logging,Unknown,Hosur Road,not_applicable,1,1,0,2,night,0,1,0.03686235571552687,0.5917030567685589,1,0
FKID001594,12.9396328,77.5979386,2024-02-19 20:58:33.985000+00:00,11.603118716666668,Low,False,Wilson Garden,unplanned,vehicle_breakdown,Unknown,Non-corridor,private_bus,2,1,0,2,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID001595,12.8970929,77.600018,2024-03-16 04:57:11.557000+00:00,,High,False,Mico Layout,unplanned,vehicle_breakdown,Unknown,Bannerghata Road,lcv,10,5,1,3,morning_peak,1,1,0.025816060568449796,0.6623004502660663,1,0
FKID001596,12.922821,77.6693893,2024-02-19 20:14:10.898000+00:00,10.9303683,High,False,Bellandur,unplanned,vehicle_breakdown,Unknown,ORR East 1,others,1,1,0,2,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID001597,12.8878254,77.5819862,2024-02-19 21:09:29.414000+00:00,,Low,True,Thalagattapura,unplanned,tree_fall,Unknown,Non-corridor,not_applicable,2,1,0,2,night,0,0,0.38029043068139506,0.3274647887323944,0,1
FKID001598,12.9535784,77.5422814,2024-02-19 20:21:08.571000+00:00,99.55250774999999,High,False,Byatarayanapura,unplanned,vehicle_breakdown,Unknown,Mysore Road,heavy_vehicle,1,1,0,2,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID001599,12.9362714,77.7055743,2024-02-19 21:05:02.196000+00:00,,Low,False,HAL Old Airport,unplanned,construction,Unknown,Non-corridor,not_applicable,2,1,0,2,night,0,0,0.38029043068139506,0.6438356164383562,0,0
FKID001600,13.0413766,77.6174843,2024-02-19 20:51:25.572000+00:00,,High,False,Hennuru,unplanned,congestion,Unknown,ORR North 1,not_applicable,2,1,0,2,night,0,1,0.034007695171900214,0.6911764705882353,1,0
FKID001601,12.93884,77.6951109,2024-02-19 20:55:32.585000+00:00,,High,False,HAL Old Airport,unplanned,water_logging,Unknown,ORR East 1,not_applicable,2,1,0,2,night,0,1,0.03003599354598486,0.5917030567685589,1,0
FKID001602,12.9695613,77.700601,2024-02-19 21:12:06.877000+00:00,,High,False,HAL Old Airport,planned,construction,Unknown,ORR East 2,not_applicable,2,1,0,2,night,0,1,0.022713168673203426,0.6438356164383562,1,0
FKID001603,12.8973867,77.5999679,2024-03-16 05:02:47.712000+00:00,,High,False,J.P. Nagar,unplanned,vehicle_breakdown,Unknown,Bannerghata Road,bmtc_bus,10,5,1,3,morning_peak,1,1,0.025816060568449796,0.6623004502660663,1,0
FKID001604,12.9603,77.5050083,2024-03-16 05:08:06.296000+00:00,13.157230550000001,Low,False,Jnanabharathi,unplanned,vehicle_breakdown,Unknown,Non-corridor,bmtc_bus,10,5,1,3,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID001605,12.9358395,77.6149327,2024-02-19 22:10:03.709000+00:00,66.10073248333333,High,False,Adugodi,unplanned,vehicle_breakdown,Unknown,Hosur Road,bmtc_bus,3,1,0,2,night,0,1,0.03686235571552687,0.6623004502660663,1,0
